id,hostname,eventData.name,eventData.description,eventData.sourceId,eventData.url,eventData.startDate,eventData.cancelled,eventData.location.sourceId,eventData.location.url,eventData.location.name,eventData.location.location.name,eventData.location.location.address.country.longName,eventData.location.location.address.city,eventData.location.location.address.postalCode,eventData.location.location.address.street,eventData.location.location.coordinate.lat,eventData.location.location.coordinate.lon,eventData.location.category,eventData.sourceDate,eventData.location.location.address.streetHouseNumber,eventData.location.eventPlaceId,dayofweek,year,month,season,district,supercategory,subcategory,starting_hour,time_of_day
prinz.de/stuttgart/events/173160-klangsplittergewitter-trifft-honigkuchenpferd,prinz.de,Klangsplittergewitter trifft Honigkuchenpferd,"Kinder der Pestalozzischule singen, musizieren und tanzen auf einer musikalischen Weltreise.",173160,http://prinz.de/stuttgart/events/173160-klangsplittergewitter-trifft-honigkuchenpferd,2013-03-20 11:00:00,False,10971,http://prinz.de/stuttgart/locations/10971-treffpunkt-rotebuehlplatz/,Treffpunkt Rotebühlplatz,Treffpunkt Rotebühlplatz,Germany,Stuttgart,70173,Rotebühlplatz 28,48.77492906,9.17108341,kultur/klassik,,Rotebühlplatz 28,ce9011a93f2b5bc1e7c7236ca014d134fe056a1a8039848c8bc6ef35435f7c52,2,2013,3,spring,Europaviertel,kultur,klassik,11:00:00,Morning
prinz.de/stuttgart/events/174637-mfmb-2,prinz.de,MF/MB,"Gigantengleich kommen die Sounds der schwedischen Band zwar daher, aber von Grobheit des Ausdrucks keine Spur.",174637,http://prinz.de/stuttgart/events/174637-mfmb-2,2013-03-27 08:00:00,False,10412,http://prinz.de/stuttgart/locations/10412-keller-klub/,Keller Klub,Keller Klub,Germany,Stuttgart,70173,Rotebühlplatz 4,48.774613,9.172541,konzert/pop,,Rotebühlplatz 4,4c29ee23e9e1f6964548a8e0ed4351b780e24eae0bce61aebde93e94b18392a1,2,2013,3,spring,Europaviertel,konzert,pop,08:00:00,Morning
prinz.de/stuttgart/events/175559-5-kammerkonzert-reger-thoma,prinz.de,5. Kammerkonzert: Reger - Thoma,Das Staatsorchester Stuttgart spielt Werke von Reger und Thoma.,175559,http://prinz.de/stuttgart/events/175559-5-kammerkonzert-reger-thoma,2013-03-13 07:30:00,False,13114,http://prinz.de/stuttgart/locations/13114-liederhalle/,Liederhalle,Liederhalle,Germany,Stuttgart,70174,Berliner Platz 1-3,48.778506,9.167302,kultur/klassik,,Berliner Platz 1-3,ca8ca8d239060e8001866c51641e0d380357722709da66a3ce2045f07cd7374b,2,2013,3,spring,Relenberg,kultur,klassik,07:30:00,Morning
prinz.de/stuttgart/events/170312-gedenkveranstaltung-fuer-die-opfer-des-voelke,prinz.de,Gedenkveranstaltung für die Opfer des Völkermords an den Armeniern vom 1915,Das Programm beginnt mit einem Ökumenischen Gedenkgottesdienst. Anschließend findet der Vortrag von Frau Dr. Elke Hartmann (FU Berlin/Houshamadyan) statt. Musikalisch wird die Veranstaltung von Frau Sona Talian (Piano) und Herrn Vache Bagratuni (Cello) begleitet.,170312,http://prinz.de/stuttgart/events/170312-gedenkveranstaltung-fuer-die-opfer-des-voelke,2013-04-24 07:00:00,False,13248,http://prinz.de/stuttgart/locations/13248-stadtkirche-bad-cannstatt/,Stadtkirche Bad Cannstatt,Stadtkirche Bad Cannstatt,Germany,Stuttgart,70372,Marktplatz 1,48.805454,9.2144342,stadtleben/special-events,,Marktplatz 1,b5d98861a253b78875992974d8e662269d2ced6b7f4c6de7e047811919ba9365,2,2013,4,spring,Bad Cannstatt,stadtleben,special-events,07:00:00,Morning
prinz.de/stuttgart/events/170390-infants,prinz.de,INFANTS,Minimalistisch-fragiler Folk mit schlichtem Songwriting von William Kudahl Sørensen aus Dänemark alias THE ENFANT AND THE QUIET alias INFANTS.,170390,http://prinz.de/stuttgart/events/170390-infants,2013-04-10 08:00:00,False,13980,http://prinz.de/stuttgart/locations/13980-galao/,Galào,Galào,Germany,Stuttgart,70178,Tübinger Str. 90,48.7652146,9.1684728,konzert/pop,,Tübinger Str. 90,85813b665ffda7107ceba3c2ac6d96e675362163a282fd96bd32e4c92732e94a,2,2013,4,spring,Karlshöhe,konzert,pop,08:00:00,Morning
prinz.de/stuttgart/events/170545-grill-hocketse,prinz.de,Grill Hocketse,"AM 1.MAI GEHT´S AB INS 87!

::: Indoor & Outdoor Area ::: Livemusik

::: Fingerfood vom Grill den ganzen Tag

::: Wein- & Cocktailtasting ::: Showküche ::: Probierstände ::: Kinderprogramm



Weitere Infos erhaltet ihr unter

>> www.87-stuttgart.de",170545,http://prinz.de/stuttgart/events/170545-grill-hocketse,2013-05-01 12:00:00,False,15223,http://prinz.de/stuttgart/locations/15223-87/,87,87,Germany,Stuttgart,70372,König-Karl-Str. 87,48.8007927,9.2135248,stadtleben/special-events,,König-Karl-Str. 87,5e932ae72d58d1f52b9a47fc8673341695280809304bb1dffde071ee67df290a,2,2013,5,spring,Bad Cannstatt,stadtleben,special-events,12:00:00,Afternoon
prinz.de/stuttgart/events/171424-stereo-loves-hiphop,prinz.de,Stereo loves HipHop,Der Mittwochs-Klassiker: DJ RL legt heute HipHop und R'n'B zum Abtanzen auf.,171424,http://prinz.de/stuttgart/events/171424-stereo-loves-hiphop,2013-04-24 11:00:00,False,12014,http://prinz.de/stuttgart/locations/12014-stereo-lounge/,Stereo 5.1 Lounge,Stereo 5.1 Lounge,Germany,Stuttgart,70174,Fritz-Elsas-Str. 60,48.77604201,9.17068359,party/black,,Fritz-Elsas-Str. 60,1d34bbf08d468cb7e8bb9511bc982f5bab5fc9ba38e85288b94cdfbb403761fe,2,2013,4,spring,Relenberg,party,black,11:00:00,Morning
prinz.de/stuttgart/events/171429-die-liga-der-gewoehnlichen-gentlemen-5,prinz.de,Die Liga der gewöhnlichen Gentlemen,"Zu Keyboards, Bläsern und Beatspielereien gibt es wie gewohnt Texte über das Dasein als Mod, Fremdheitserfahrungen und das Depressive des Alltags, gewürzt mit feinem Humor, der das Ganze angemessen versüßt, so dass man die Bitterkeit nicht schmeckt.",171429,http://prinz.de/stuttgart/events/171429-die-liga-der-gewoehnlichen-gentlemen-5,2013-04-24 09:00:00,False,13293,http://prinz.de/stuttgart/locations/13293-schocken/,Schocken,Schocken,Germany,Stuttgart,70173,Hirschstr. 36,48.773663,9.17572,konzert/pop,,Hirschstr. 36,fcd334830b966e4c837116855a9d6f74c0297dad8efc68a75323e953659288dd,2,2013,4,spring,Europaviertel,konzert,pop,09:00:00,Morning
prinz.de/stuttgart/events/178511-len-faki-markus-suckut,prinz.de,Len Faki & Markus Suckut,"Len Faki, Berghain Resident, Figure Labelhead und Globalplayer des Techno kommt nicht allein. Im Schlepptau hat er seinen Figure Schützling Markus Suckut.",178511,http://prinz.de/stuttgart/events/178511-len-faki-markus-suckut,2013-05-29 11:00:00,False,10865,http://prinz.de/stuttgart/locations/10865-lehmann/,Lehmann,Lehmann,Germany,Stuttgart,70174,Seidenstr. 20,48.77981,9.16683,party/electro,,Seidenstr. 20,53d8d24ce100a2aa0f1c5153917f1c1d1ebc6f7b2ffd4e0b262d0447896e766c,2,2013,5,spring,Relenberg,party,electro,11:00:00,Morning
prinz.de/stuttgart/events/411102-der-gestiefelte-kater-44,prinz.de,Der gestiefelte Kater ,"Das bekannte Märchen von der Suche nach dem Glück, vom Kater selbst erzählt.
Schauspiel, Pantomime und Figuren
für Kinder ab 3 J. und alle Katzenfreunde
Gastspiel GAMA-Theater",411102,http://prinz.de/stuttgart/events/411102-der-gestiefelte-kater-44,2014-06-25 10:30:00,False,12115,http://prinz.de/stuttgart/locations/12115-dreigroschentheater/,Dreigroschentheater,Dreigroschentheater,Germany,Stuttgart,70178,Kolbstr. 4c,48.76523362,9.16942661,kultur/buehne,,Kolbstr. 4c,21e85be2b4676350af89d855dda3c9eef6cf0d057885ba2943aa5bee040ff8de,2,2014,6,summer,Karlshöhe,kultur,buehne,10:30:00,Morning
prinz.de/stuttgart/events/411197-die-goodmaenner,prinz.de,Die Goodmänner,Die sagenhafte Erfolgsstory des Benny Goodman…,411197,http://prinz.de/stuttgart/events/411197-die-goodmaenner,2014-05-21 08:00:00,False,11596,http://prinz.de/stuttgart/locations/11596-traditional-jazz-hall/,Traditional Jazz Hall,Traditional Jazz Hall,Germany,Stuttgart,70178,Marienstr. 3b,48.773267,9.17319,konzert/jazzchanson,,Marienstr. 3b,32e590010778f4e712dda53609b0b14c0a198515951ddd4205b70b312d32cdb9,2,2014,5,spring,Karlshöhe,konzert,jazzchanson,08:00:00,Morning
prinz.de/stuttgart/events/412034-glueck-ist-kein-zufall-was-macht-die-menschen,prinz.de,Glück ist kein Zufall - Was macht die Menschen glücklich?,Dr. med. Suso Lederle im Gespräch mit Prof. Dr. Dr. Martin Bürgy und Prof. Matthias Backenstraß widmen sich heute einer der schwierigsten Fragen: Was macht uns eigentlich glücklich?,412034,http://prinz.de/stuttgart/events/412034-glueck-ist-kein-zufall-was-macht-die-menschen,2014-06-25 08:00:00,False,10971,http://prinz.de/stuttgart/locations/10971-treffpunkt-rotebuehlplatz/,Treffpunkt Rotebühlplatz,Treffpunkt Rotebühlplatz,Germany,Stuttgart,70173,Rotebühlplatz 28,48.77492906,9.17108341,stadtleben/diskussion-vortrag,,Rotebühlplatz 28,ce9011a93f2b5bc1e7c7236ca014d134fe056a1a8039848c8bc6ef35435f7c52,2,2014,6,summer,Europaviertel,stadtleben,diskussion-vortrag,08:00:00,Morning
prinz.de/stuttgart/events/412438-hakuna-matata-bitch,prinz.de,Hakuna Matata Bitch !,"Mittwoch (Vorfeiertag) 28. Mai '14 ab 23 Uhr - ROMY S.  Der Vorfeiertag im ROMY S.  ""Hakuna Matata"" - genieße dein Leben ohne Sorgen und feier es!  Am Mittwoch 28. Mai '14 (Vorfeiertag) tanzen wir ausgelassen und ohne Sorgen vom Frühling in den lange ersehnten Sommer hinein. 
Wer sind schon Timon & Pumba? Wir haben für euch MANU alias den Reggaetton Mesias und last but not least MESSAGE mit Hip Hop Sounds, dass alles zu spät ist!   Sommerliche Beats der beiden Lokalhelden, kalte Drinks, viel Haut und ihr mit uns im ROMY S. .. besser geht's nicht!",412438,http://prinz.de/stuttgart/events/412438-hakuna-matata-bitch,2014-05-28 11:00:00,False,11783,http://prinz.de/stuttgart/locations/11783-romy-s/,Romy S.,Romy S.,Germany,Stuttgart,70173,Lange Str. 7,48.7758268,9.1738894,party/hip-hop,,Lange Str. 7,54b382611f5366d1cef32a180582c2cc0d9b72b005e431d0c06e9a781cfe19db,2,2014,5,spring,Europaviertel,party,hip-hop,11:00:00,Morning
prinz.de/stuttgart/events/404260-elif-safak-ehre-iskender,prinz.de,Elif Şafak -  Ehre,"Die Schriftstellerin Elif Şafak liest in der Reihe LiteraTürkei des Deutsch-Türkischen Forums Stuttgart aus ihrem Roman """"Ehre"" (im Türkischen ""İskender""). Die Lesung mit anschließendem Gespräch wird moderiert von Dr. phil. Şebnem Bahadır. Die Schauspielerin Schirin Brendel liest die deutschen Passagen. 

Elif Şafak, in Straßburg geboren, gehört zu den meistgelesenen Schriftstellerinnen in der Türkei. Sie studierte Internationale Beziehungen an der Technischen Universität des Nahen Ostens in Ankara, erhielt den ""Master of Sciences in Gender and Women's Studies"" und promovierte an derselben Universität. Die preisgekrönte Autorin von zwölf Büchern, darunter ""The Forty Rules of Love und Honour"", schreibt auf Türkisch und auf Englisch. Ihre Bücher sind in über 30 Ländern erschienen. ""Ehre"" handelt von zwei Zwillingsschwestern - die eine in London, die andere in einem kleinen kurdischen Dorf. Pembe und Jamila verbindet eine tiefe Liebe, und beide kämpfen sie gegen die Widrigkeiten des Lebens. Während Jamila in der Türkei als Hebamme hart arbeiten muss, wird von Pembe in London als Mutter dreier Kinder ein fester Charakter gefordert. Als Pembes Mann sie verlässt, ihre Kinder eigene Wege gehen und sie selbst eine neue Bekanntschaft macht, wird eine Kette von Ereignissen ausgelöst, an deren Ende ein erschütternder Mord steht.",404260,http://prinz.de/stuttgart/events/404260-elif-safak-ehre-iskender,2014-04-09 08:00:00,False,13114,http://prinz.de/stuttgart/locations/13114-liederhalle/,Liederhalle,Liederhalle,Germany,Stuttgart,70174,Berliner Platz 1-3,48.778506,9.167302,kultur/lesung,,Berliner Platz 1-3,ca8ca8d239060e8001866c51641e0d380357722709da66a3ce2045f07cd7374b,2,2014,4,spring,Relenberg,kultur,lesung,08:00:00,Morning
prinz.de/stuttgart/events/404347-laney-the-snappy-rhytm-gand,prinz.de,Laney & the Snappy Rhytm Gand,Die junge Swingband lockt zum Ostertanz…,404347,http://prinz.de/stuttgart/events/404347-laney-the-snappy-rhytm-gand,2014-04-16 08:00:00,False,11596,http://prinz.de/stuttgart/locations/11596-traditional-jazz-hall/,Traditional Jazz Hall,Traditional Jazz Hall,Germany,Stuttgart,70178,Marienstr. 3b,48.773267,9.17319,konzert/jazzchanson,,Marienstr. 3b,32e590010778f4e712dda53609b0b14c0a198515951ddd4205b70b312d32cdb9,2,2014,4,spring,Karlshöhe,konzert,jazzchanson,08:00:00,Morning
prinz.de/stuttgart/events/404597-ektomorf-cold-snap-und-killing-age,prinz.de,"Ektomorf, Cold Snap und Killing Age",Beste Metal Musik zum 9 jährigen von Bleeding Nose,404597,http://prinz.de/stuttgart/events/404597-ektomorf-cold-snap-und-killing-age,2014-04-30 11:00:00,False,12805,http://prinz.de/stuttgart/locations/12805-universum/,Universum,Universum,Germany,Stuttgart,70173,Charlottenplatz 1,48.77593151,9.1824392,konzert/metal,,Charlottenplatz 1,da91e135ab9e14a581f4e715e89323038b3119b8ec46dba3691bff8757d127ed,2,2014,4,spring,Europaviertel,konzert,metal,11:00:00,Morning
prinz.de/stuttgart/events/404731-live-vor-den-hallen,prinz.de,Live vor den Hallen,"Donnerstag, 01.05.2014 * LIVE VOR DEN HALLEN -- AUFTAKT mit TIM VANTOL & BAND (FolkPunkRock aus den Niederlanden) Biergarten geöffnet ab 12h * Konzert ab 17h * Eintritt frei - Spende für die Musiker erwünscht

Mittwoch, 07.05.2014 * LIVE VOR DEN HALLEN mit
CAFE 612 (Folk/Liedermacherei aus Ludwigsburg)
Biergarten geöffnet ab 17.30h * Konzert ab 20h * Eintritt frei - Spende für die Musiker erwünscht

Do. 15.05.2014 * LIVE VOR DEN HALLEN mit
Long Conversations (Folk/Indie aus Leiden/Niederlande)Biergarten geöffnet ab 17.30h * Konzert ab 20h * Eintritt frei - Spende für die Musiker erwünscht

Mittwoch, 21.05.2014 * LIVE VOR DEN HALLEN mit
BRTHR (Folk aus Stuttgart) Biergarten geöffnet ab 17.30h * Konzert ab 20h * Eintritt frei - Spende für die Musiker erwünscht

Donnerstag, 29.05.2014 * LIVE VOR DEN HALLEN mit
THE PITCHFORK AND GUNBROTHERS (Folk/Bluegrass aus Hessen & Stuttgart)
Biergarten geöffnet ab 17.30h * Konzert ab 20h * Eintritt frei - Spende für die Musiker erwünscht

Mittwoch, 04.06.2014 * LIVE VOR DEN HALLEN mit
MAX FRANCOIS & FRIENDS (Singer/Songwriter aus Stuttgart)Biergarten geöffnet ab 17.30h * Konzert ab 20h * Eintritt frei - Spende für die Musiker erwünscht",404731,http://prinz.de/stuttgart/events/404731-live-vor-den-hallen,2014-06-04 08:00:00,False,10421,http://prinz.de/stuttgart/locations/10421-wagenhallen/,Wagenhallen,Wagenhallen,Germany,Stuttgart,70191,Innerer Nordbahnhof 1,48.800375,9.185943,konzert/pop,,Innerer Nordbahnhof 1,65471a0456ae6120c192809883714dc3cafd7233bfd5efebd8045b8947dc1121,2,2014,6,summer,Am Rosensteinpark,konzert,pop,08:00:00,Morning
prinz.de/stuttgart/events/416067-vernissage-manfred-unterweger-undi-i-das-geda,prinz.de,Vernissage: Manfred Unterweger - Das Gedächtnis der Dinge,"Künstliche Alterungsprozesse unscheinbare, so genannte 'arme Materialien', umwelt- und sozialpolitisch relevante Themen wie die Zerstörung unserer Umwelt, den sorglosen Umgang mit unseren Ressourcen und Menschenrechtsverletzungen charakterisieren Manfred Unterwegers Werk. Das verwendete Ausgangsmaterial hat dabei entweder seine besten Tage schon lange hinter sich oder unterliegt durch die Bearbeitung einem künstlichen Alterungsprozeß. Das Treibgut unserer Konsum- und Wegwerfgesellschaft erfährt durch Manfred Unterweger eine ungewöhnliche Metamorphose und erlangt durch seine Bearbeitung eine neue Idendität, die uns nachdenklich werden lässt. Die ver- und bearbeiteten Materialien werden so zu mehrdeutigen Ruinen des Gegenständlichen. Genau in diesen zerstörten Relikten aus der Alltagswelt findet Unterweger die Quelle seiner gesellschaftspolitischen Kritik und zeigt, daß auch Kunst ein starkes Mittel ist, den Menschen die Realität vor Augen zu führen.",416067,http://prinz.de/stuttgart/events/416067-vernissage-manfred-unterweger-undi-i-das-geda,2014-06-18 08:00:00,False,11722,http://prinz.de/stuttgart/locations/11722-stuttgarter-kunstverein-filderstr-34/,"Stuttgarter Kunstverein, Filderstr. 34","Stuttgarter Kunstverein, Filderstr. 34",Germany,Stuttgart,70180,Filderstr. 34,48.76415173,9.17151409,kultur/kunst,,Filderstr. 34,262ba80c92349b564a04d236da26982444532eef00c3830785407bd97de24e44,2,2014,6,summer,Weinsteige,kultur,kunst,08:00:00,Morning
prinz.de/stuttgart/events/417349-massive-lounge-feat-askillz,prinz.de,Massive Lounge feat. A.Skillz,"A.SKILLZ, einer der weltbesten und vielversprechensten DJ-Talente der internationalen Hip Hop-, Nu Funk-, Breaks- und Bass Music-Szene, ist am 28.05.2014 bei der MASSIVE LOUNGE im Club CUE in Stuttgart zu Gast. Angemessenen lokalen Support erhält der britische Betreiber des Labels  Jam City von den Breaks- und Bass Music-Heads POLY FUX, BAUMHOUSE, BEEZD & STEREO TRICKZ.
A.SKILLZ, Produzent und DJ, kreiert regelmäßig in den Clubs sowie auf zahlreichen Festivals dieser Welt eine unglaublich einzigartige Stimmung. Dies brachte ihm 2012, bei den Breakspoll International Breakbeat Awards, schließlich den Titel Best DJ ein, wobei er ebenfalls als Produzent den Titel Best Free Track zugesprochen bekam.
Am Dancefloor-Set ist sein ausgefeilter Mash Up Mix-Stil geprägt durch seine Fingerfertigkeit in Sachen Beatmatching, Beatjuggling, Cutting & Scratching. Er vereint Funk, Soul, Rock & Hip Hop mit Drum’n’Bass, Dubstep und Breaks und tritt dabei immer wieder Seite an Seite mit großen Breaks- und Hip Hop-Legenden auf, wie beispielsweise auch mit dem DJ der Beastie Boys, Mix Master Mike, geschehen.
Den ersten internationalen Durchbruch verdankt A.SKILLZ dem Album Tricka Technology, welches er 2003 gemeinsam mit Krafty Kuts auf dem Londoner Label Finger Lickin’Records veröffentlichte. Hits wie Gimme The Breaks feat. Kurtis Blow oder Tricka Technology feat. T.C. Izlam waren damals die Wegweiser und sind heute die Klassiker des modernen Nu Funk-Stils.
Im Laufe der Jahre entwickelte A.SKILLZ seinen Musikstil weiter. Als Produzent und DJ gehört er heute, neben DJ Yoda, Krafty Kuts, Marten Hörger oder Featurecast, zu den Top-Playern der internationalen Bass Music- und Ghetto Funk-Szene. Seine Remixe - beispielsweise des Beatles-Song Come Together und seine gesamte Insane Bangers Serie, die zahlreiche Remix- und Mash Up-Tracks hervorgebracht hat, unter anderem Dancefloor Filler wie California Soul (A.Skillz Remix) oder Otis (A.Skillz Remix) - werden in den Clubs, rund um den Globus, von Djs gespielt und vom Publikum ausschweifend gefeiert.",417349,http://prinz.de/stuttgart/events/417349-massive-lounge-feat-askillz,2014-05-28 10:30:00,False,14863,http://prinz.de/stuttgart/locations/14863-cue-club/,Cue Club,Cue Club,Germany,Stuttgart,70173,Rotebühlplatz 11,48.7741,9.17278,konzert/hip-hop,,Rotebühlplatz 11,95365f27cea7cfc7ffb7072dc3c7f9f81706d182ad759264f1a1178a094180b8,2,2014,5,spring,Europaviertel,konzert,hip-hop,10:30:00,Morning
prinz.de/stuttgart/events/403570-endless,prinz.de,endless,Das Projekt „endless“ von Saxophonist und Elektromusiker Steffen Dix,403570,http://prinz.de/stuttgart/events/403570-endless,2014-04-30 08:30:00,False,13283,http://prinz.de/stuttgart/locations/13283-bix-jazzclub-lounge/,Bix - Jazzclub &amp; Lounge,Bix - Jazzclub &amp; Lounge,Germany,Stuttgart,70182,Leonhardsplatz 28,48.77258,9.179725,konzert/jazzchanson,,Leonhardsplatz 28,7dc23a53c0d6d9ffd492d2d202789db0e5bd2885325d8a21419f1aed6d041d7b,2,2014,4,spring,Heusteigviertel,konzert,jazzchanson,08:30:00,Morning
prinz.de/stuttgart/events/409444-les-garcons-et-guillaume-a-table-jour-fixe-du,prinz.de,Les Garcons et Guillaume à table - Jour fixe du Cinéma Francais,"Diesen Monat wird die Komödie Les garçons et Guillaume à table (F-2013, 85 Min.) des Regisseurs Guillaume Gallienne gezeigt. Der Schauspieler und Komiker Gallienne spielt in seinem ersten Film sich selbst wie auch seine Mutter. Die Kinoadaptation seines autobiographisch inspirierten Bühnenspektakels wurde mit fünf Césars ausgezeichnet. 

Zum Film: Der allabendliche Ruf: ""Jungs und Guillaume zu Tisch!"" wird für den 
heranwachsenden Guillaume zum Schlüsselsatz. Denn nach zwei Jungen wünscht sich Guillaumes Mutter nichts sehnlicher als ein Mädchen. Also nimmt er, der jüngste Sprössling, die Sonderrolle der erträumten Tochter ein. So lebt Guillaume Jahre später noch immer bei seinen Eltern und fühlt sich als Frau.",409444,http://prinz.de/stuttgart/events/409444-les-garcons-et-guillaume-a-table-jour-fixe-du,2014-05-07 07:30:00,False,10837,http://prinz.de/stuttgart/locations/10837-delphi-arthaus/,Delphi Arthaus,Delphi Arthaus,Germany,Stuttgart,70178,Tübinger Straße 6 ,48.7730909,9.17469258,kultur/film-kino,,Tübinger Straße 6,94dd27c167fa9f0cf6e3b1d85a9a0c3ca727607a2f47cee1e91f638ac73be64f,2,2014,5,spring,Karlshöhe,kultur,film-kino,07:30:00,Morning
prinz.de/stuttgart/events/409456-lesung-und-gespraech-mit-eric-vuillard,prinz.de,Lesung und Gespräch mit Eric Vuillard,"In seiner preisgekrönten Erzählung ""La Bataille d'Occident"" (dt. Ballade vom Abendland) interpretiert Eric Vuillard den Ersten Weltkrieg neu: historisch, politisch und mit einer gewissen Polemik. Er vermischt die sonst säuberlich getrennten Perspektiven und fügt sie zu einem neuen Ganzen zusammen. Er verbindet die große Politik mit dem Elend der Schützengräben, die Detonationen der Gasgranaten mit den gemeinsamen Tänzen der Mächtigen jenseits der Front. 

 Eric Vuillard, geboren 1968 in Lyon, ist Schriftsteller und Regisseur. Für seine Bücher, in 
denen er große Momente der Geschichte neu erzählt und damit ein eigenes Genre begründet, wurde er u.a. mit dem Prix de l'inaperçu ausgezeichnet. 

Moderation: Prof. Dr. Sven Externbrink (Universität Heidelberg) 

Der Eintritt ist frei.",409456,http://prinz.de/stuttgart/events/409456-lesung-und-gespraech-mit-eric-vuillard,2014-05-14 07:30:00,False,10564,http://prinz.de/stuttgart/locations/10564-institut-francais-de-stuttgart/,Institut français Stuttgart,Institut français Stuttgart,Germany,Stuttgart,70174,Schloßstr. 51,48.777097,9.190696,kultur/lesung,,Schloßstr. 51,317f589b6f8b32e94fd80ad444568bc0c7f242c4165bfc3e0890077db88813bc,2,2014,5,spring,Relenberg,kultur,lesung,07:30:00,Morning
prinz.de/stuttgart/events/410133-nachttiere,prinz.de,Nachttiere,"Entdeckungstour mit Experimenten und Basteln für Kinder ab 5 Jahren mit Katrin.

Schmuck. Dauer 2 h, Anmeldung: 0711/8936-266",410133,http://prinz.de/stuttgart/events/410133-nachttiere,2014-05-28 03:00:00,False,10847,http://prinz.de/stuttgart/locations/10847-museum-schloss-rosenstein/,Museum Schloss Rosenstein,Museum Schloss Rosenstein,Germany,Stuttgart,70191,Rosensteinpark -,48.80003582,9.20403152,familie-kinder,,Rosensteinpark -,6f6a8dc770a293cb6090fb1af3bf71b989e95bd87a42aed355d3c278d3755da2,2,2014,5,spring,Am Rosensteinpark,familie-kinder,,03:00:00,Night
prinz.de/stuttgart/events/420111-swr3-praesentiert-clubaffaire,prinz.de,SWR3 präsentiert: ClubAffaire,"Wenn die Muttermilch mit dem Tonstudio eine Affaire eingeht, kann es nur ein Garant für die vollkommene Zufriedenstellung der Sinne sein! Die feinsten RnB-, Hip-Hop- & Oldschoolbeats im Tonstudio treffen auf die groovigsten und heißesten House- und Electrotunes der Stadt – seid also dabei, wenn die ClubAffaire des Jahres startet!

Einlass ab 22.00 Uhr (Muttermilch), freier Eintritt bis 23.00 Uhr, für SWR3 Clubber 5,00 € Eintritt, Membercard vorzeigen",420111,http://prinz.de/stuttgart/events/420111-swr3-praesentiert-clubaffaire,2014-06-18 10:00:00,False,10413,http://prinz.de/stuttgart/locations/10413-tonstudio/,Tonstudio,Tonstudio,Germany,Stuttgart,70173,Theodor-Heuss-Str. 23,48.775932,9.172675,party/electro,,Theodor-Heuss-Str. 23,97b7b0ab07b301896f7ee27289ccaacbad8aa36a301b8c80aa3773fe015794b5,2,2014,6,summer,Europaviertel,party,electro,10:00:00,Morning
prinz.de/stuttgart/events/183037-peer-van-see-unplugged-sideways-stuttgart,prinz.de,Peer van See- Unplugged @SIDEWAYS Stuttgart,"Mit einem detaillierten Feingespür für deutsche Sprache singt der Heidelberger Singer-Songwriter Peer van See von dem in-die-Welt-geworfen-sein; von dem Erleben des Daseins in einer entzauberten Welt in all ihren hässlichen und zugleich wunderschönen Facetten.



Dabei wirft er den Blick nach Innen: Nicht resigniert, sondern reflektiert. Als Vehikel dienen Gitarrenklänge, die von einer getragenen Weite geprägt sind und Melodien, die dem Dasein ein Stück seines Zaubers wiedergeben.



https://www.facebook.com/peervansee



Myspace: http://www.myspace.com/bistro-sideways

Twitter: https://twitter.com/InfoSideways

Blog: http://sideways-unplugged.blogspot.de/",183037,http://prinz.de/stuttgart/events/183037-peer-van-see-unplugged-sideways-stuttgart,2013-11-13 08:00:00,False,14864,http://prinz.de/stuttgart/locations/14864-sideways/,Bar &amp; Bistro Sideways,Bar &amp; Bistro Sideways,Germany,Stuttgart,70372,Brählesgasse 14,48.80511,9.213,party/indie,,Brählesgasse 14,4899c74168ebd3fbf614db17d0eb88ec1d009f954c3f250bd5253338ce33ab8a,2,2013,11,autumn,Bad Cannstatt,party,indie,08:00:00,Morning
prinz.de/stuttgart/events/369851-kunibert-der-kleine-ritter-3,prinz.de,"Kunibert, der kleine Ritter","Theaterstück für Kinder, welches die Geschichte des Ritters Kunibert erzählt.",369851,http://prinz.de/stuttgart/events/369851-kunibert-der-kleine-ritter-3,2014-01-29 04:00:00,False,12112,http://prinz.de/stuttgart/locations/12112-kkt-kulturkabinett/,KKT Kulturkabinett,KKT Kulturkabinett,Germany,Stuttgart,70372,Kissingerstr. 66a,48.80280468,9.23069339,kultur/buehne,,Kissingerstr. 66a,086d16124c6e0711f2427b1c8a1151d7d250a5cba9112ad8fb28f4518858e0e2,2,2014,1,winter,Bad Cannstatt,kultur,buehne,04:00:00,Night
